"Year" "Age" "Female" "Male" "Total"
"2982" 2009 "52" 6403.41759309451 11296.069661899 NA
"2983" 2009 "53" 6953.46699408349 16662.3047892254 NA
"2984" 2009 "54" 7538.44095130535 19606.4774525145 NA
"2985" 2009 "55" 10171.5648283513 19903.8190452021 NA
"2986" 2009 "56" 11834.4117702782 17240.445755141 NA
"2987" 2009 "57" 9230.67030433746 18939.5501555233 NA
"2988" 2009 "58" 8368.88882166776 20874.3773537576 NA
"2989" 2009 "59" 9551.97748439516 22433.9246212364 NA
"2990" 2009 "60" 11691.1353337141 17038.290550685 NA
"2991" 2009 "61" 16249.3498027445 23783.7581341054 NA
"2992" 2009 "62" 16804.5944938596 27133.9655019338 NA
"2993" 2009 "63" 16451.9852396468 16120.7931971404 NA
"2994" 2009 "64" 10922.6046651172 19514.5643340236 NA
"2995" 2009 "65" 11096.0849904372 23649.4203365378 NA
"2996" 2009 "66" 14685.9861445628 25179.7527761825 NA
"2997" 2009 "67" 11440.4273742839 23157.7106132062 NA
"2998" 2009 "68" 14537.4003552511 19176.1106892258 NA
"2999" 2009 "69" 15717.2863308354 25845.0174057967 NA
"3000" 2009 "70" 18816.4859111012 19544.9518568963 NA
"3001" 2009 "71" 18288.527852145 17353.3092610762 NA
"3002" 2009 "72" 17096.2579231394 22180.5224258661 NA
"3003" 2009 "73" 15258.0072877726 29077.5623798667 NA
"3004" 2009 "74" 20626.5400312624 29381.3794174114 NA
"3005" 2009 "75" 21588.0659340268 20898.9668671254 NA
"3006" 2009 "76" 24337.0566696475 34601.8719341931 NA
"3007" 2009 "77" 28949.0276090917 24458.9382506372 NA
"3008" 2009 "78" 35531.4947430409 35294.0379630987 NA
"3009" 2009 "79" 31603.5771333757 32428.1909072128 NA
"3010" 2009 "80" 32506.4846109732 23737.9616618794 NA
"3011" 2009 "81" 44769.3249421909 42464.4672153 NA
"3012" 2009 "82" 43464.3726475974 24766.0025912521 NA
"3013" 2009 "83" 43938.5010913959 25086.0662639035 NA
"3014" 2009 "84" 33230.2440818059 39627.8979467966 NA
"3015" 2009 "85" 34503.6357688334 38528.558843223 NA
"3016" 2009 "86" 56549.920373562 37055.9779803431 NA
"3017" 2009 "87" 43225.9585327113 25444.0172188343 NA
"3018" 2009 "88" 33357.8957695952 21483.8603556277 NA
"3019" 2009 "89" 42937.5138385759 18985.1542747682 NA
"3020" 2009 "90" 27815.8123537134 22808.7403806685 NA
"3021" 2009 "91" 29652.2906282225 19358.321751368 NA
"3022" 2009 "92" 40897.0418925344 21489.0742674497 NA
"3023" 2009 "93" 33266.0155696052 17051.6669972906 NA
"3024" 2009 "94" 34066.3485171121 9498.11080866221 NA
"3025" 2009 "95" 22437.8308436665 10271.2289135801 NA
"3026" 2009 "96" 22355.8680337516 7380.84279177125 NA
"3027" 2009 "97" 16241.1916508266 4689.20380975492 NA
"3028" 2009 "98" 13709.7216746531 3005.53218767147 NA
"3029" 2009 "99" 10055.0051232261 2469.95120638552 NA
"3030" 2009 "100" 7755.70852821691 1399.57801827004 NA
"3031" 2010 "0" 11244.1590954149 10307.3640767167 NA
"3032" 2010 "1" 840.234703467284 779.144940771534 NA
"3033" 2010 "2" 341.402327313126 639.334490502402 NA
"3034" 2010 "3" 309.190250973311 527.103409392558 NA
"3035" 2010 "4" 340.14825866241 457.126422524151 NA
"3036" 2010 "5" 145.827441726625 235.518352374556 NA
"3037" 2010 "6" 240.504345136851 180.628861432866 NA
"3038" 2010 "7" 167.364762197249 298.767905815425 NA
"3039" 2010 "8" 196.712278709761 224.227905573227 NA
"3040" 2010 "9" 147.991002590396 266.979977873694 NA
"3041" 2010 "10" 171.483179247752 183.795809216525 NA
"3042" 2010 "11" 208.804063493107 226.879040540522 NA
"3043" 2010 "12" 243.75065415483 327.725689011815 NA
"3044" 2010 "13" 176.759899716731 355.379725323949 NA
"3045" 2010 "14" 225.776666481067 360.805003400804 NA
"3046" 2010 "15" 374.731621993732 785.676548190254 NA
"3047" 2010 "16" 433.778519796037 1309.49030250598 NA
"3048" 2010 "17" 742.277202738961 1764.81666740288 NA
"3049" 2010 "18" 774.864191850066 1858.51994877346 NA
"3050" 2010 "19" 967.402235064981 2695.15203325899 NA
"3051" 2010 "20" 795.038526037153 2967.15223112773 NA
"3052" 2010 "21" 1101.72122313783 3236.13034118749 NA
"3053" 2010 "22" 1019.58155920873 2161.67133152409 NA
"3054" 2010 "23" 1168.23670802853 2163.15831120423 NA
"3055" 2010 "24" 1200.3284466916 3458.17597643593 NA
"3056" 2010 "25" 1208.13548525626 2972.66494096264 NA
"3057" 2010 "26" 1215.36601640785 2200.43677267919 NA
"3058" 2010 "27" 781.671971292857 3353.6900207366 NA
"3059" 2010 "28" 1487.71935125575 3775.45895544 NA
"3060" 2010 "29" 1509.01289085936 3682.95850131488 NA
"3061" 2010 "30" 1011.62088014371 2328.05056942142 NA
"3062" 2010 "31" 1500.67634072423 3714.49529627398 NA
"3063" 2010 "32" 1799.47240054333 3076.2426026826 NA
"3064" 2010 "33" 1595.85811192983 3306.23833197027 NA
"3065" 2010 "34" 1290.54922568622 3167.91479021985 NA
"3066" 2010 "35" 1362.90049737062 2714.65280843297 NA
"3067" 2010 "36" 1823.00897011109 3410.33176010314 NA
"3068" 2010 "37" 1741.49736422392 2864.96341500695 NA
"3069" 2010 "38" 2590.87790107736 2682.52678012191 NA
"3070" 2010 "39" 3031.49875334427 3781.93508115093 NA
"3071" 2010 "40" 2625.4722402887 5564.09634423347 NA
"3072" 2010 "41" 3384.61810817398 5930.67555941293 NA
"3073" 2010 "42" 2672.9828745993 4995.17542846807 NA
"3074" 2010 "43" 3345.54082365607 6576.27724298343 NA
"3075" 2010 "44" 3175.37417602731 5249.41575643888 NA
"3076" 2010 "45" 3329.64793235965 5695.23632064774 NA
"3077" 2010 "46" 6510.51439713397 6377.01171650967 NA
"3078" 2010 "47" 5411.63840092585 10304.1315675439 NA
"3079" 2010 "48" 7115.62455450002 10186.0529399194 NA
"3080" 2010 "49" 8098.59242027692 11147.4989239134 NA
"3081" 2010 "50" 8047.13114522778 14726.1490665304 NA
"3082" 2010 "51" 9701.64919548974 10400.5847578595 NA
"3083" 2010 "52" 10198.5828686749 12440.3711212696 NA
"3084" 2010 "53" 10661.3817350954 14483.1940636998 NA
"3085" 2010 "54" 7396.20324282836 19234.6784571938 NA
"3086" 2010 "55" 8195.62066695866 16656.9699093132 NA
"3087" 2010 "56" 10707.6759546886 14620.085239613 NA
"3088" 2010 "57" 10544.9143242417 21283.8495722398 NA
"3089" 2010 "58" 14496.4723041722 14490.6792594343 NA
"3090" 2010 "59" 9316.87945760612 20739.839571608 NA
"3091" 2010 "60" 15196.4523768241 14397.9010092431 NA
"3092" 2010 "61" 9396.88436745821 21712.1442744469 NA
"3093" 2010 "62" 14741.9107942531 26980.7487138528 NA
"3094" 2010 "63" 11201.4745519316 25547.7087562424 NA
"3095" 2010 "64" 14131.8472220107 20870.8109200224 NA
"3096" 2010 "65" 10380.4361119401 23659.462412669 NA
"3097" 2010 "66" 17149.9932719001 21793.1137991367 NA
"3098" 2010 "67" 19473.1261930923 25882.0221404587 NA
"3099" 2010 "68" 15766.7119134965 22410.3190214137 NA
"3100" 2010 "69" 12761.7066266761 25159.1755536106 NA
"3101" 2010 "70" 16701.2084722091 24545.8856419084 NA
"3102" 2010 "71" 19320.3783077882 27444.097539857 NA
"3103" 2010 "72" 16008.6031831218 23331.8720683855 NA
"3104" 2010 "73" 17946.3116481051 24408.9711961783 NA
"3105" 2010 "74" 21859.1992552553 24971.6448904121 NA
"3106" 2010 "75" 22985.8960170198 33324.8612875515 NA
"3107" 2010 "76" 22669.8719315673 26636.8430702194 NA
"3108" 2010 "77" 23138.5005580729 35033.0985523753 NA
"3109" 2010 "78" 23369.148681211 36614.6797990682 NA
"3110" 2010 "79" 28850.4280052765 28274.6403211958 NA
"3111" 2010 "80" 41262.4619103727 27802.962861832 NA
"3112" 2010 "81" 32978.0652006528 36147.7796944107 NA
"3113" 2010 "82" 26185.5975166001 38396.0528468801 NA
"3114" 2010 "83" 48003.1568580896 41983.3283812907 NA
"3115" 2010 "84" 31010.7095646516 44012.7153869065 NA
"3116" 2010 "85" 50567.6149169916 43100.0218266333 NA
"3117" 2010 "86" 45985.1902267608 27796.8371774345 NA
"3118" 2010 "87" 33768.663166956 33676.5205447907 NA
"3119" 2010 "88" 46768.2026707151 34105.8786298402 NA
"3120" 2010 "89" 42002.8375272946 30060.6402274498 NA
"3121" 2010 "90" 45624.1947854248 24130.3859916395 NA
"3122" 2010 "91" 30698.9887537782 19984.5101500862 NA
"3123" 2010 "92" 28871.272177442 16853.9331841404 NA
"3124" 2010 "93" 24996.4336671818 12144.1104831829 NA
"3125" 2010 "94" 26687.3036989866 14217.1245957252 NA
"3126" 2010 "95" 17248.2237866561 6807.17211108927 NA
"3127" 2010 "96" 15199.4232287487 7574.99924303985 NA
"3128" 2010 "97" 17321.7062171694 4960.3642163997 NA
"3129" 2010 "98" 10847.9583074956 2662.01079825394 NA
"3130" 2010 "99" 8904.87596623498 2349.79623197009 NA
"3131" 2010 "100" 6543.55695291725 1296.87038789591 NA
"3132" 2011 "0" 11355.2132432551 10884.099161079 NA
"3133" 2011 "1" 917.036764558618 1025.66672817754 NA
"3134" 2011 "2" 374.750005083107 451.53805049947 NA
"3135" 2011 "3" 266.431984348791 527.462848871518 NA
"3136" 2011 "4" 242.967144671083 359.864699058874 NA
"3137" 2011 "5" 187.329314293806 335.227132808294 NA
"3138" 2011 "6" 279.611408541072 256.68962313642 NA
"3139" 2011 "7" 179.15313025685 316.619008591633 NA
"3140" 2011 "8" 172.288795277609 319.687716022344 NA
"3141" 2011 "9" 163.258263680851 291.870530992908 NA
"3142" 2011 "10" 249.73609725358 297.053241082149 NA
"3143" 2011 "11" 171.792467648884 376.763354294185 NA
"3144" 2011 "12" 202.69823268285 256.298598456397 NA
"3145" 2011 "13" 266.431705908151 371.347866456456 NA
"3146" 2011 "14" 238.255944625474 468.97151804477 NA
"3147" 2011 "15" 308.238845892111 717.548855424114 NA
"3148" 2011 "16" 592.917312323314 930.711924348354 NA
"3149" 2011 "17" 756.466845273806 996.930879876831 NA
"3150" 2011 "18" 554.536670890658 2015.30535366168 NA
"3151" 2011 "19" 837.114395716903 2224.5821941582 NA
"3152" 2011 "20" 945.151566791028 2901.59400300827 NA
"3153" 2011 "21" 693.173889513087 2274.55367037333 NA
"3154" 2011 "22" 684.144618624102 3475.64926844698 NA
"3155" 2011 "23" 820.499413814266 2324.54615500734 NA
"3156" 2011 "24" 775.137829517621 2034.67880678223 NA
"3157" 2011 "25" 1231.81176224571 3491.79756971481 NA
"3158" 2011 "26" 1187.33887423474 2488.90860938694 NA
"3159" 2011 "27" 1111.04765385673 3665.92241223518 NA
"3160" 2011 "28" 1173.69320231567 2635.1512553139 NA
"3161" 2011 "29" 957.708644461365 3076.92046898836 NA
"3162" 2011 "30" 1834.59767229583 3742.29574960934 NA
"3163" 2011 "31" 1841.20296142687 3953.49720192912 NA
"3164" 2011 "32" 1919.40307601 2934.66755212359 NA
"3165" 2011 "33" 1744.20266757583 2801.66553965622 NA
"3166" 2011 "34" 1530.09844722125 2602.60895135809 NA
"3167" 2011 "35" 1369.500616348 3001.93165415515 NA
"3168" 2011 "36" 1749.89610134683 3846.38389194014 NA
"3169" 2011 "37" 1496.59869224084 2859.23702787064 NA
"3170" 2011 "38" 2756.58538775753 4044.2456284873 NA
"3171" 2011 "39" 2074.16980087266 4468.59067938675 NA
"3172" 2011 "40" 3129.26599039072 5729.38174332469 NA
"3173" 2011 "41" 3703.01466570611 4715.45343522372 NA
"3174" 2011 "42" 3807.41872224396 5342.51807225291 NA
"3175" 2011 "43" 3544.24824247106 6917.83874042262 NA
"3176" 2011 "44" 4133.93526707172 6163.04645857663 NA
"3177" 2011 "45" 4164.28744863701 5070.03796976513 NA
"3178" 2011 "46" 5199.44497409562 7734.13744210193 NA
"3179" 2011 "47" 5408.21079038069 6842.16165120735 NA
"3180" 2011 "48" 5878.69894347148 8643.73556134283 NA
"3181" 2011 "49" 6552.68228677012 12220.3490673906 NA
"3182" 2011 "50" 6078.26660279989 11658.1145715713 NA
"3183" 2011 "51" 6563.25765571929 13377.3094487192 NA
"3184" 2011 "52" 6588.59753809231 10845.2096522153 NA
"3185" 2011 "53" 6973.04910058299 16174.1143618305 NA
"3186" 2011 "54" 6980.20968235051 13829.603622105 NA
"3187" 2011 "55" 11506.5053600908 11831.756566153 NA
"3188" 2011 "56" 8280.68254866349 18784.4573256029 NA
"3189" 2011 "57" 13447.0944567714 18428.4444079666 NA
"3190" 2011 "58" 8755.94864873939 22637.6460158855 NA
"3191" 2011 "59" 9552.95405023272 15607.7036305434 NA
"3192" 2011 "60" 10759.1661157644 15394.7015661838 NA
"3193" 2011 "61" 12497.9676146155 22961.5291650258 NA
"3194" 2011 "62" 14855.961356429 24258.5983473703 NA
"3195" 2011 "63" 18204.3786444481 28815.1143640692 NA
"3196" 2011 "64" 22076.4185839466 21185.0540292465 NA
"3197" 2011 "65" 15361.4238002928 23044.3564385945 NA
"3198" 2011 "66" 16897.2240379179 23991.490720818 NA
"3199" 2011 "67" 11677.6498263428 19704.2171162444 NA
"3200" 2011 "68" 19241.1882635568 28296.6451112862 NA
"3201" 2011 "69" 14053.2062259729 17492.1041519565 NA
"3202" 2011 "70" 14955.3221512246 29939.3040388137 NA
"3203" 2011 "71" 22471.5912157301 21295.048852364 NA
"3204" 2011 "72" 17379.1023542602 29437.1876162969 NA
"3205" 2011 "73" 25350.9175308787 31916.0938589157 NA
"3206" 2011 "74" 22706.8164884567 28058.2779326857 NA
"3207" 2011 "75" 27843.7051595976 30100.5426107377 NA
"3208" 2011 "76" 21602.3706234193 27161.2520077844 NA
"3209" 2011 "77" 20904.0135930495 20223.4623129634 NA
"3210" 2011 "78" 32036.7393244575 33005.3446403642 NA
"3211" 2011 "79" 26499.8333899732 28760.892310009 NA
"3212" 2011 "80" 38188.7670247089 38857.8791352161 NA
"3213" 2011 "81" 25652.2467218617 29059.2658372142 NA
"3214" 2011 "82" 29738.5874018167 38088.4126176409 NA
"3215" 2011 "83" 39042.1346353132 27625.9922905706 NA
"3216" 2011 "84" 52718.6423229353 43220.173639484 NA
"3217" 2011 "85" 49720.0152319091 34539.9436249238 NA
"3218" 2011 "86" 46874.1839792771 42838.7713530055 NA
"3219" 2011 "87" 41448.6634665649 27773.7677641644 NA
"3220" 2011 "88" 46152.4260483196 37131.412388069 NA
"3221" 2011 "89" 58710.7032581144 21178.3938028142 NA
"3222" 2011 "90" 54387.7663546782 22179.1482175543 NA
"3223" 2011 "91" 48277.2670031403 28887.598527555 NA
"3224" 2011 "92" 40804.2230465151 14750.8107127265 NA
"3225" 2011 "93" 26308.5943698619 16559.5056790282 NA
"3226" 2011 "94" 24132.6062221808 14943.8529438401 NA
"3227" 2011 "95" 19695.0084863041 7511.94891330514 NA
"3228" 2011 "96" 17617.3215775373 5900.18982450379 NA
"3229" 2011 "97" 14448.5601083586 6617.41026528042 NA
"3230" 2011 "98" 16038.6638431589 3726.48265015113 NA
"3231" 2011 "99" 9265.54364574904 2774.20042012877 NA
"3232" 2011 "100" 8332.45017904293 1239.71840348911 NA
"3233" 2012 "0" 9768.47888386756 10798.625460075 NA
"3234" 2012 "1" 513.057137475128 933.056387457955 NA
"3235" 2012 "2" 432.985094561961 664.841301020337 NA
"3236" 2012 "3" 325.215942515327 446.475985743374 NA
"3237" 2012 "4" 281.005374539406 357.170135314082 NA
"3238" 2012 "5" 196.733665784448 283.582136342747 NA
"3239" 2012 "6" 182.370317407465 213.043325076061 NA
"3240" 2012 "7" 177.485305840196 292.444757163689 NA
"3241" 2012 "8" 238.415035191923 284.781177025729 NA
"3242" 2012 "9" 163.840814996744 323.961906404054 NA
"3243" 2012 "10" 240.88660672009 271.038921601887 NA
"3244" 2012 "11" 177.721361676231 267.468085758367 NA
"3245" 2012 "12" 213.138718836801 320.520287231295 NA
"3246" 2012 "13" 247.346404351853 287.509344002148 NA
"3247" 2012 "14" 292.630593933402 516.993016375873 NA
"3248" 2012 "15" 411.601262614774 664.553365170215 NA
"3249" 2012 "16" 621.925196285176 709.156286487125 NA
"3250" 2012 "17" 582.614184652297 1258.57221914375 NA
"3251" 2012 "18" 598.611962339485 2361.24353198964 NA
"3252" 2012 "19" 709.582601319572 1613.06767803307 NA
"3253" 2012 "20" 710.562320710594 2797.75656656333 NA
"3254" 2012 "21" 954.027769209757 2107.47064924872 NA
"3255" 2012 "22" 1261.07774628801 3612.48841463455 NA
"3256" 2012 "23" 938.378290377434 3191.96287406164 NA
"3257" 2012 "24" 1290.30055834526 3552.97890447481 NA
"3258" 2012 "25" 804.63404935161 2661.30861011067 NA
"3259" 2012 "26" 1362.89467738945 2691.89256831889 NA
"3260" 2012 "27" 1465.15131893846 3725.40867902673 NA
"3261" 2012 "28" 1100.55261277796 3027.7365992136 NA
"3262" 2012 "29" 1338.29656592147 3126.53971293806 NA
"3263" 2012 "30" 1074.62508279464 2557.25573144508 NA
"3264" 2012 "31" 1314.68432237394 3846.0075212542 NA
"3265" 2012 "32" 1847.71336912262 2899.03726865094 NA
"3266" 2012 "33" 1762.15192824388 2718.92345468813 NA
"3267" 2012 "34" 2024.90322938779 4073.4458270031 NA
"3268" 2012 "35" 1817.88354502968 2694.06109176157 NA
"3269" 2012 "36" 1593.78076558042 2568.1867153015 NA
"3270" 2012 "37" 2382.09307020366 3143.24957119051 NA
"3271" 2012 "38" 1857.50386362773 3424.76082064976 NA
"3272" 2012 "39" 2743.00298731949 3651.51309735789 NA
"3273" 2012 "40" 2978.61036438927 4893.48996939599 NA
"3274" 2012 "41" 3663.62456367753 6116.22916484139 NA
"3275" 2012 "42" 3074.80307560576 5653.11513219158 NA
"3276" 2012 "43" 3986.94409294943 6814.24672559364 NA
"3277" 2012 "44" 3532.62433902737 7488.28355552117 NA
"3278" 2012 "45" 4481.07822193297 6814.90497248845 NA
"3279" 2012 "46" 3415.57794164234 6373.94454227143 NA
"3280" 2012 "47" 3787.77912136488 10320.4512879266 NA
"3281" 2012 "48" 4631.37336878547 7009.30513669366 NA
"3282" 2012 "49" 5479.53564541924 12083.7627695562 NA
"3283" 2012 "50" 6305.0745708285 9565.52330973922 NA
"3284" 2012 "51" 9812.27765604654 14323.930864202 NA
"3285" 2012 "52" 9197.94132608348 12533.4577477968 NA
"3286" 2012 "53" 10187.1340209634 13316.1168955843 NA
"3287" 2012 "54" 10547.8274519458 17037.1841068595 NA
"3288" 2012 "55" 10072.6824851771 18383.1424539776 NA
"3289" 2012 "56" 12744.0016812156 20349.0827025414 NA
"3290" 2012 "57" 11242.6578160382 14435.0645084049 NA
"3291" 2012 "58" 10975.3763419211 17250.5454688314 NA
"3292" 2012 "59" 9868.19991501617 23399.1715475693 NA
"3293" 2012 "60" 16520.6426473081 23040.5425957584 NA
"3294" 2012 "61" 14290.5263593127 15582.0276969879 NA
"3295" 2012 "62" 12356.3518360366 24961.6827460828 NA
"3296" 2012 "63" 12711.4087684099 25284.2919506534 NA
"3297" 2012 "64" 11449.611853226 26688.905923382 NA
"3298" 2012 "65" 14730.7439827659 32296.1065921232 NA
"3299" 2012 "66" 18132.3950527492 17766.522081355 NA
"3300" 2012 "67" 11495.7627357764 17989.6063298433 NA
"3301" 2012 "68" 20054.6494419256 27304.6668477615 NA
"3302" 2012 "69" 20027.4706386261 33073.4826304879 NA
"3303" 2012 "70" 13469.2075733915 28412.6296784474 NA
"3304" 2012 "71" 23970.5384488168 19792.0284424779 NA
"3305" 2012 "72" 22144.6203218107 28842.1700715864 NA
"3306" 2012 "73" 25821.5173972643 24696.2553088536 NA
"3307" 2012 "74" 25249.5812364044 26959.8605628054 NA
"3308" 2012 "75" 22415.9832388086 29790.1051518795 NA
"3309" 2012 "76" 18924.5941132878 19527.4945948079 NA
"3310" 2012 "77" 26859.5399943871 33937.6838845035 NA
"3311" 2012 "78" 29089.2232725117 28918.6131843906 NA
"3312" 2012 "79" 21018.7324356504 34562.82929929 NA
"3313" 2012 "80" 27661.4105596926 33907.8791059875 NA
"3314" 2012 "81" 27231.820999214 24938.333418726 NA
"3315" 2012 "82" 43402.6925683314 28544.5636546823 NA
"3316" 2012 "83" 31550.9837538596 41636.3539267904 NA
"3317" 2012 "84" 49821.4598077542 30414.6246203097 NA
"3318" 2012 "85" 37732.2805506507 25074.2354091891 NA
"3319" 2012 "86" 31985.6345919422 24227.5548824268 NA
"3320" 2012 "87" 34356.3669051396 32381.0797599113 NA
"3321" 2012 "88" 51519.4539812207 36200.0589649524 NA
"3322" 2012 "89" 36731.8388170464 23733.6931812247 NA
"3323" 2012 "90" 56282.962313504 28109.829663569 NA
"3324" 2012 "91" 44784.9297568184 26614.4279750421 NA
"3325" 2012 "92" 35281.7664079721 14987.1007564969 NA
"3326" 2012 "93" 28166.1851722199 12438.0760454156 NA
"3327" 2012 "94" 32610.8261512929 10787.9573631392 NA
"3328" 2012 "95" 27989.4108850533 11448.3260872347 NA
"3329" 2012 "96" 19094.4243333039 5439.42883074503 NA
"3330" 2012 "97" 17660.6723702342 6296.79858604914 NA
"3331" 2012 "98" 16470.1101139284 4450.47773269214 NA
"3332" 2012 "99" 7963.1154107774 3203.44179206833 NA
"3333" 2012 "100" 6843.17833849706 1405.10701457108 NA
"3334" 2013 "0" 11178.2887548865 12781.6047431857 NA
"3335" 2013 "1" 804.179340865833 810.781601179975 NA
"3336" 2013 "2" 419.273882011039 672.983136305246 NA
"3337" 2013 "3" 287.934170094971 522.661723157689 NA
"3338" 2013 "4" 206.077311754366 463.449408753699 NA
"3339" 2013 "5" 233.840058860369 357.583015473422 NA
"3340" 2013 "6" 253.222074578609 339.239159340397 NA
"3341" 2013 "7" 199.600939438678 223.034357153101 NA
"3342" 2013 "8" 253.242716539185 204.077052926465 NA
"3343" 2013 "9" 174.007098749885 311.655871253135 NA
"3344" 2013 "10" 186.476182034519 267.451857869796 NA
"3345" 2013 "11" 182.839157585241 218.727725745619 NA
"3346" 2013 "12" 263.065397093445 258.144043517973 NA
"3347" 2013 "13" 318.730477896566 407.889431748066 NA
"3348" 2013 "14" 215.576454701461 510.278147493524 NA
"3349" 2013 "15" 322.504442252398 768.411017425146 NA
"3350" 2013 "16" 351.869231509556 716.468216885586 NA
"3351" 2013 "17" 428.185393862531 1052.9539393978 NA
"3352" 2013 "18" 471.095278846448 1876.05636113451 NA
"3353" 2013 "19" 953.009808514887 1526.26102702767 NA
"3354" 2013 "20" 669.965463320171 2994.14171580852 NA
"3355" 2013 "21" 932.043115282298 2305.76556812241 NA
"3356" 2013 "22" 1196.79036488103 3031.00943059482 NA
"3357" 2013 "23" 857.292270960219 3536.1490746908 NA
"3358" 2013 "24" 1433.42486079767 3824.697290789 NA
"3359" 2013 "25" 1308.54239405942 2213.75610434834 NA
"3360" 2013 "26" 1408.20001316639 3647.55344231879 NA
"3361" 2013 "27" 1424.94906513846 3328.50292208078 NA
"3362" 2013 "28" 1112.29337573756 3429.69212497725 NA
"3363" 2013 "29" 991.727320399582 2784.52141959876 NA
"3364" 2013 "30" 1301.90537686659 4062.56014586661 NA
"3365" 2013 "31" 1237.67873440951 3809.2113832349 NA
"3366" 2013 "32" 1340.46432464283 3847.24841156093 NA
"3367" 2013 "33" 2025.53684764423 4260.6141789259 NA
"3368" 2013 "34" 1783.0213443276 2674.5157209787 NA
"3369" 2013 "35" 2359.16208050666 3757.59055702874 NA
"3370" 2013 "36" 2247.85165618902 3441.21978426597 NA
"3371" 2013 "37" 1647.26823899593 4357.31251955542 NA
"3372" 2013 "38" 1899.47640627051 3889.86112464234 NA
"3373" 2013 "39" 2456.65406345838 3287.73611607225 NA
"3374" 2013 "40" 2756.67542585184 5386.93594450153 NA
"3375" 2013 "41" 3237.64496384324 3309.60591633907 NA
"3376" 2013 "42" 2771.35253443928 5629.87250259391 NA
"3377" 2013 "43" 3545.54554271481 3939.65948263212 NA
"3378" 2013 "44" 4627.4720016131 6870.11702111308 NA
"3379" 2013 "45" 4216.23624043011 5600.51486728911 NA
"3380" 2013 "46" 3939.75716210077 7402.64795721888 NA
"3381" 2013 "47" 3732.16503705051 7558.95943439323 NA
"3382" 2013 "48" 5345.22145312574 8183.10598122152 NA
"3383" 2013 "49" 4943.55625927098 7187.60177631059 NA
"3384" 2013 "50" 7984.13735943244 12979.465050622 NA
"3385" 2013 "51" 6890.13695206796 15585.6432685566 NA
"3386" 2013 "52" 8777.1464787742 10565.4454828139 NA
"3387" 2013 "53" 10089.7207753426 10947.7935391236 NA
"3388" 2013 "54" 10073.928062016 19927.4184472204 NA
"3389" 2013 "55" 10906.4761717078 14682.7337660003 NA
"3390" 2013 "56" 8381.90337037191 21991.3234510296 NA
"3391" 2013 "57" 8584.32488356451 18331.932960704 NA
"3392" 2013 "58" 10197.1416106112 22770.6085007981 NA
"3393" 2013 "59" 12039.0853241085 23108.4612278195 NA
"3394" 2013 "60" 13989.5366093504 23704.4223162063 NA
"3395" 2013 "61" 13738.9673677502 22165.1979685771 NA
"3396" 2013 "62" 17449.744388614 19714.5718762013 NA
"3397" 2013 "63" 14744.7593144155 21380.9682712917 NA
"3398" 2013 "64" 12053.8813628363 17719.3375206088 NA
"3399" 2013 "65" 15118.759215894 22267.7235438606 NA
"3400" 2013 "66" 22448.6935305161 19360.6223454291 NA
"3401" 2013 "67" 19947.4917546313 23510.3415602135 NA
"3402" 2013 "68" 21299.101379195 21105.8941636507 NA
"3403" 2013 "69" 18495.3880026856 29145.6907884892 NA
"3404" 2013 "70" 15770.6432331487 30931.1697934838 NA
"3405" 2013 "71" 26547.4613098223 28290.4804801916 NA
"3406" 2013 "72" 15675.3284914542 33091.1677437035 NA
"3407" 2013 "73" 23286.0953868047 18497.1101565986 NA
"3408" 2013 "74" 22878.6477894824 19969.2015292097 NA
"3409" 2013 "75" 29779.7082237286 30833.5000569587 NA
"3410" 2013 "76" 26471.8883172217 33260.7229567524 NA
"3411" 2013 "77" 21530.3549878811 25605.1983450755 NA
"3412" 2013 "78" 22021.8484420697 21816.984588223 NA
"3413" 2013 "79" 26527.7830254489 21177.1989933273 NA
"3414" 2013 "80" 28010.3042233519 35563.8015562943 NA
"3415" 2013 "81" 35248.9255636452 34172.6274086967 NA
"3416" 2013 "82" 38858.3324495977 32927.3520480837 NA
"3417" 2013 "83" 37583.9957974733 29748.5960438522 NA
"3418" 2013 "84" 46092.7260636247 30109.1406992608 NA
"3419" 2013 "85" 30583.0585068082 31075.6941766327 NA
"3420" 2013 "86" 53852.4734417033 39380.1106808032 NA
"3421" 2013 "87" 50911.2723532355 29200.3729696105 NA
"3422" 2013 "88" 45366.7829092038 28648.1213052811 NA
"3423" 2013 "89" 46393.1739695303 27921.2419397176 NA
"3424" 2013 "90" 34049.4852152398 25181.4889388739 NA
"3425" 2013 "91" 52670.0946944592 29144.7735529201 NA
"3426" 2013 "92" 41908.9188940446 25967.3463516198 NA
"3427" 2013 "93" 41111.9992660858 14452.1021465931 NA
"3428" 2013 "94" 24789.0223967899 12129.7828852497 NA
"3429" 2013 "95" 24060.8876024 7572.53738561925 NA
"3430" 2013 "96" 21804.6616226064 8181.49997109783 NA
"3431" 2013 "97" 15710.3707383504 5731.24373407021 NA
"3432" 2013 "98" 11886.1591331751 3061.22487657522 NA
"3433" 2013 "99" 12604.6716295845 2585.81056096001 NA
"3434" 2013 "100" 8421.01007773939 1473.05136682085 NA
"3435" 2014 "0" 7684.44376145795 13576.4501492532 NA
"3436" 2014 "1" 588.398538034728 604.541162834167 NA
"3437" 2014 "2" 382.120969640591 536.138353589237 NA
"3438" 2014 "3" 276.978805584229 406.422338171899 NA
